"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q1",7.00412967991644,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q2",7.37536933890138,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q3",7.63813832888037,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q4",7.82403265111441,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q1",7.91915711633403,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q2",8.22694911675689,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q3",8.62558876104286,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q4",8.96661913934685,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q1",9.45017269006677,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q2",9.63362500017037,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q3",9.62225311864529,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q4",10.1247971024216,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q1",9.91350369673265,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q2",10.1083453930284,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q3",10.1081592463771,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q4",10.0901165769728,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q1",10.2449893863769,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q2",10.5205027788249,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q3",10.6252456172929,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q4",11.1278070024056,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q1",11.3696311461886,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q2",11.5856279784065,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q3",12.2482581912064,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q4",12.2119510450679,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q1",12.7135215086958,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q2",12.8276121142983,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q3",13.2768309651027,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q4",13.4299648958578,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q1",13.6110837691264,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q2",14.0169026911581,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q3",14.1089018726205,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q4",14.1441231868645,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q1",14.3037181918234,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q2",14.563906221516,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q3",14.8304080704281,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q4",15.4176963595143,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q1",16.0864760626333,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q2",17.0572782926745,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q3",18.7835435143304,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q4",20.5080573280191,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q1",22.1855849227033,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q2",22.7055648418505,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q3",22.7781933950586,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q4",22.6810676749411,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q1",22.8172414451792,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q2",23.079312830257,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q3",22.9223759113437,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q4",22.9156460943329,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q1",22.950880362948,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q2",23.236156600714,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q3",24.0026593878394,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q4",23.9256444976934,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q1",23.7964490629191,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q2",23.8479507463701,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q3",23.8643630985766,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q4",24.0461100057506,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q1",24.362552092482,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q2",24.4581995143997,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q3",24.5022048338455,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q4",24.7234142766959,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q1",25.0272817818572,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q2",25.2949672085842,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q3",25.6572501832876,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q4",25.578697019536,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q1",25.8667872067162,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q2",25.6086108213482,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q3",25.6607365837059,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q4",25.6480366913044,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q1",25.642268867462,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q2",25.8671407976478,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q3",26.011823181807,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q4",26.0934377240934,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q1",26.309636868662,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q2",26.6135411863245,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q3",27.1516939895498,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q4",27.6922948661519,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q1",28.3606474345544,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q2",28.8673035310441,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q3",29.0117489914455,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q4",29.4448933079633,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q1",29.9927460743747,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q2",30.5873332788908,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q3",31.3087503293289,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q4",32.187760946981,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q1",32.9062013774827,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q2",33.5454874048652,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q3",33.6234933077105,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q4",34.3075089787556,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q1",35.2318920385139,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q2",36.3587473694227,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q3",38.3182812354247,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q4",39.5651285513676,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q1",41.3857923992778,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q2",43.6853263890849,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q3",45.5049578812139,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q4",46.9134811635123,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q1",48.6473753789911,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q2",51.0671450905307,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q3",54.0344464982171,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q4",55.7536596794057,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q1",56.0980028959308,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q2",55.3119386686837,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q3",55.2802930923372,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q4",55.8977653430479,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",56.3919019900941,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",56.5325986071438,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",56.4799287625959,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",57.2545706401658,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",58.4137874116354,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",60.2440921502999,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",61.4511642303995,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",62.2089562076648,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",63.2658497865308,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",65.7342130413913,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",68.3095711637713,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",70.5313660083062,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",71.3141442304374,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",70.2856227936764,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",69.0563614324234,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",67.7548715434623,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",67.9649816982986,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",70.4262171454759,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",73.8412387841146,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",77.4525623721105,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",80.2441678470522,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",81.424998319335,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",80.9785491870003,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",80.860284646612,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",80.5376509759911,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",79.6318255204035,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",78.8032433353729,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",77.566280168232,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",78.4424121360162,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",78.3941372469159,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",78.7802011375319,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",79.9042494795355,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",80.91720176743,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",82.5396430808273,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",85.1040833327957,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",87.8650718189467,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",89.6829406019479,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",90.8826941513502,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",92.5231110500704,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",93.792254196631,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",95.905498493149,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.7988933919943,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",102.383820329784,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",101.911787785073,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",102.406127766811,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",103.923298106694,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",105.983603540012,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",109.686970586483,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",112.771712755282,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",114.568549663815,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",114.783601697936,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",115.109135882968,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",114.926108257825,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",113.941549386397,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",112.624856098175,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",109.162486257602,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",106.336554048426,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",105.531860141265,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",108.5258151034,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",111.940770706909,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",114.062631494543,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",112.089032504118,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q3",113.469548864279,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q4",116.04478713706,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q1",122.494451535104,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q2",130.784421029833,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q3",138.180605810889,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q4",143.595521624173,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q1",145.870017693062,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q2",144.455081073681,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q3",140.650617679821,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q4",139.624378795878,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2023-Q1",139.621068285656,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2023-Q2",142.045688606113,
"AUS","HOUSECOST","NOMINAL","IDX2015","Q","2023-Q3",146.217455808195,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1970-Q1",55.1115898278949,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1970-Q2",55.3121124854953,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1970-Q3",58.3352483523872,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1970-Q4",56.045938717935,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1971-Q1",56.6647844450313,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1971-Q2",56.993901450571,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1971-Q3",57.8764775327862,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1971-Q4",59.1357354585291,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1972-Q1",59.6182760132509,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1972-Q2",58.0227003176131,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1972-Q3",58.4035634413635,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1972-Q4",58.6673302908781,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1973-Q1",58.5126564361449,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1973-Q2",60.0870785586955,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1973-Q3",60.8692872127718,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1973-Q4",63.5851981048326,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1974-Q1",64.7648998562543,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1974-Q2",61.902751343536,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1974-Q3",61.4656005502673,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1974-Q4",58.5648777240059,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1975-Q1",56.1527859338967,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1975-Q2",57.3688749269868,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1975-Q3",58.0250718418544,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1975-Q4",57.8649243217511,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1976-Q1",58.8211587293384,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1976-Q2",58.5359428259462,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1976-Q3",55.0598996095578,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1976-Q4",55.7482961779926,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1977-Q1",55.7337573731597,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1977-Q2",55.7034523545236,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1977-Q3",56.4037758989361,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1977-Q4",55.7713349752552,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1978-Q1",54.8197829506819,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1978-Q2",53.869190808337,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1978-Q3",52.3342576984122,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1978-Q4",52.0943183579242,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1979-Q1",51.9993891637185,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1979-Q2",53.7118289598939,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1979-Q3",54.8205349912032,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1979-Q4",54.8614299048081,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q1",53.9195312679357,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q2",53.91163063743,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q3",55.501046139162,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q4",55.7152458322365,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q1",57.6624780220268,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q2",56.6091268784323,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q3",55.419127109284,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q4",56.1914227921572,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q1",54.2253871307741,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q2",53.0453334814481,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q3",52.7838892584789,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q4",51.4134785165459,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1983-Q1",51.1298327328299,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1983-Q2",53.5008423431431,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1983-Q3",49.9790281403121,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1983-Q4",52.2357260943474,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1984-Q1",52.0296097966712,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1984-Q2",51.8684825127306,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1984-Q3",54.8803248270516,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1984-Q4",53.5266966836748,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1985-Q1",54.6728095208338,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1985-Q2",54.8279831416478,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1985-Q3",55.914132122544,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1985-Q4",54.7636974311299,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1986-Q1",54.5690427483591,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1986-Q2",55.7405833039323,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1986-Q3",55.483431122002,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1986-Q4",54.1877963922608,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q1",54.8229727050435,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q2",54.1085007638592,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q3",53.61456962573,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q4",56.0751444655358,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q1",56.3790932910727,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q2",58.3774748554323,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q3",64.0293413423097,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q4",66.9044706263534,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q1",70.1151714487089,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q2",69.868258931534,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q3",70.7806951140584,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q4",66.3704958163172,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q1",65.8004330490718,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q2",66.2702240377536,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q3",65.662196007847,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q4",63.837870111187,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q1",65.6286006030405,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q2",65.7336253497187,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q3",67.4445110552255,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q4",67.5071135206913,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q1",65.9117950406831,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q2",66.0813721727774,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q3",65.0224284719017,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q4",65.5878412058896,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q1",65.8703548171062,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q2",65.1318847492496,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q3",65.9397141527353,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q4",65.7099914650147,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q1",65.1777089713946,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q2",64.451819128161,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q3",65.7407409010197,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q4",64.5335866521194,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q1",64.6084880041095,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q2",63.7168209431107,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q3",62.4684921827496,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q4",61.5847527691956,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q1",60.9156951189162,
"AUS","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q2",60.534168058084,
